condition,round_id,num_agents,total_contribution,average_contribution,std_contribution,average_payoff,std_payoff,average_prediction_error,num_predictions
llm_notom_mixed,54,30,166,5.5333,2.5289,13.32,2.5289,0.9331,263
llm_notom_mixed,55,30,146,4.8667,2.5289,12.92,2.5289,1.0213,290
llm_notom_mixed,56,30,164,5.4667,2.6226,13.28,2.6226,0.96,290
llm_notom_mixed,57,30,165,5.5,2.3452,13.3,2.3452,1.0626,290
llm_notom_mixed,58,30,163,5.4333,2.5008,13.26,2.5008,0.8551,290
llm_notom_mixed,59,30,159,5.3,2.6412,13.18,2.6412,0.9771,290
llm_notom_mixed,60,30,153,5.1,2.7336,13.06,2.7336,0.8897,290
llm_notom_mixed,61,30,155,5.1667,2.8537,13.1,2.8537,1.1734,290
llm_notom_mixed,62,30,162,5.4,2.3867,13.24,2.3867,0.9699,290
llm_notom_mixed,63,30,153,5.1,2.5778,13.06,2.5778,1.1031,290
llm_notom_mixed,64,30,151,5.0333,2.7478,13.02,2.7478,1.1665,290
llm_notom_mixed,65,30,161,5.3667,2.5118,13.22,2.5118,0.9709,290
llm_notom_mixed,66,30,153,5.1,2.4544,13.06,2.4544,0.8222,290
llm_notom_mixed,67,30,158,5.2667,2.2884,13.16,2.2884,0.9744,290
llm_notom_mixed,68,30,166,5.5333,2.4174,13.32,2.4174,1.0436,290
llm_notom_mixed,69,30,158,5.2667,2.5855,13.16,2.5855,0.9393,290
llm_notom_mixed,70,30,147,4.9,2.2183,12.94,2.2183,0.6776,290
llm_notom_mixed,71,30,154,5.1333,2.7384,13.08,2.7384,0.9027,290
llm_notom_mixed,72,30,163,5.4333,2.4023,13.26,2.4023,0.9532,290
llm_notom_mixed,73,30,153,5.1,2.1711,13.06,2.1711,0.802,290
llm_notom_mixed,74,30,151,5.0333,1.9384,13.02,1.9384,0.7144,290
llm_notom_mixed,75,30,161,5.3667,2.3265,13.22,2.3265,0.98,290
llm_notom_mixed,76,30,170,5.6667,2.3538,13.4,2.3538,0.8923,290
llm_notom_mixed,77,30,170,5.6667,2.3243,13.4,2.3243,0.8974,290
llm_notom_mixed,78,30,163,5.4333,2.5554,13.26,2.5554,1.1408,290
llm_notom_mixed,79,30,166,5.5333,2.255,13.32,2.255,0.615,290
llm_notom_mixed,80,30,171,5.7,2.3364,13.42,2.3364,0.8024,290
