condition,round_id,num_agents,total_contribution,average_contribution,std_contribution,average_payoff,std_payoff,average_prediction_error,num_predictions
llm_tom_mixed,43,30,151,5.0333,2.4422,13.02,2.4422,0.9839,290
llm_tom_mixed,44,30,151,5.0333,2.4563,13.02,2.4563,1.0309,290
llm_tom_mixed,45,30,156,5.2,2.4969,13.12,2.4969,0.9439,290
llm_tom_mixed,46,30,154,5.1333,2.5015,13.08,2.5015,1.1079,290
llm_tom_mixed,47,30,149,4.9667,2.3851,12.98,2.3851,0.8479,290
llm_tom_mixed,48,30,143,4.7667,2.1605,12.86,2.1605,0.9541,290
llm_tom_mixed,49,30,153,5.1,2.9048,13.06,2.9048,1.1865,290
llm_tom_mixed,50,30,163,5.4333,2.5282,13.26,2.5282,1.0717,290
llm_tom_mixed,51,30,161,5.3667,2.7728,13.22,2.7728,1.0456,290
llm_tom_mixed,52,30,168,5.6,2.799,13.36,2.799,0.9933,290
llm_tom_mixed,53,30,178,5.9333,2.6121,13.56,2.6121,1.0213,290
llm_tom_mixed,54,30,167,5.5667,2.5418,13.34,2.5418,0.9825,290
llm_tom_mixed,55,30,145,4.8333,2.5063,12.9,2.5063,0.9927,290
llm_tom_mixed,56,30,163,5.4333,2.6088,13.26,2.6088,0.9509,290
llm_tom_mixed,57,30,165,5.5,2.3452,13.3,2.3452,1.0076,290
llm_tom_mixed,58,30,160,5.3333,2.4821,13.2,2.4821,0.9415,290
llm_tom_mixed,59,30,163,5.4333,2.6741,13.26,2.6741,0.9254,290
llm_tom_mixed,60,30,151,5.0333,2.7099,13.02,2.7099,0.917,290
llm_tom_mixed,61,30,155,5.1667,2.8537,13.1,2.8537,1.1811,290
llm_tom_mixed,62,30,163,5.4333,2.3879,13.26,2.3879,0.9163,264
llm_tom_mixed,63,30,153,5.1,2.5911,13.06,2.5911,1.1267,290
llm_tom_mixed,64,30,154,5.1333,2.7635,13.08,2.7635,1.0923,290
llm_tom_mixed,65,30,161,5.3667,2.5118,13.22,2.5118,0.9827,290
llm_tom_mixed,66,30,150,5,2.4212,13.0,2.4212,0.865,290
llm_tom_mixed,67,30,155,5.1667,2.2604,13.1,2.2604,0.9784,290
llm_tom_mixed,68,30,167,5.5667,2.4167,13.34,2.4167,1.0281,290
llm_tom_mixed,69,30,162,5.4,2.634,13.24,2.634,0.9896,290
llm_tom_mixed,70,30,150,5,2.2591,13.0,2.2591,0.6738,290
llm_tom_mixed,71,30,149,4.9667,2.6844,12.98,2.6844,0.9067,290
llm_tom_mixed,72,30,162,5.4,2.3867,13.24,2.3867,0.9144,290
llm_tom_mixed,73,30,155,5.1667,2.1985,13.1,2.1985,0.8252,290
llm_tom_mixed,74,30,152,5.0667,1.9464,13.04,1.9464,0.6753,290
llm_tom_mixed,75,30,163,5.4333,2.3589,13.26,2.3589,1.0427,290
llm_tom_mixed,76,30,169,5.6333,2.356,13.38,2.356,0.9109,290
llm_tom_mixed,77,30,168,5.6,2.2984,13.36,2.2984,0.8549,290
llm_tom_mixed,78,30,163,5.4333,2.5554,13.26,2.5554,1.1138,290
llm_tom_mixed,79,30,167,5.5667,2.2542,13.34,2.2542,0.615,290
llm_tom_mixed,80,30,172,5.7333,2.3479,13.44,2.3479,0.8098,290
